구,업종코드,업종이름,검색업종,23.12,24.01,24.02,24.03,24.04,24.05,24.06,24.07,24.08,24.09,24.10,24.11,24.12
화정3동,I21099,그 외 기타 간이 음식점,업종 음식 > 기타 간이 > 그 외 기타 간이 음식점,539,500,545,582,482,414,565,524,373,376,341,340,412
화정3동,I21007,김밥/만두/분식,업종 음식 > 기타 간이 > 김밥/만두/분식,785,702,720,619,577,580,626,633,630,640,608,606,653
화정3동,I21001,빵/도넛,업종 음식 > 기타 간이 > 빵/도넛,369,362,352,284,303,325,334,354,321,266,245,283,296
화정3동,I21006,치킨,업종 음식 > 기타 간이 > 치킨,785,812,784,651,754,717,730,686,635,604,576,629,660
화정3동,I21003,피자,업종 음식 > 기타 간이 > 피자,754,759,638,628,660,642,696,687,651,659,644,733,665
화정3동,I20599,기타 동남아식 전문,업종 음식 > 동남아시아 > 기타 동남아식 전문,287,355,384,232,135,170,210,225,206,132,193,283,223
화정3동,I20501,베트남식 전문,업종 음식 > 동남아시아 > 베트남식 전문,287,355,384,232,135,170,210,225,206,132,193,283,223
화정3동,I21201,카페,업종 음식 > 비알코올 > 카페,369,362,352,284,303,325,334,354,321,266,245,283,296
화정3동,I20401,경양식,업종 음식 > 서양식 > 경양식,312,320,275,262,283,296,332,315,288,316,284,290,286
화정3동,I20402,파스타/스테이크,업종 음식 > 서양식 > 파스타/스테이크,312,320,275,262,283,296,332,315,288,316,284,290,286
화정3동,I20403,패밀리레스토랑,업종 음식 > 서양식 > 패밀리레스토랑,312,320,275,262,283,296,332,315,288,316,284,290,286
화정3동,I20399,기타 일식 음식점,업종 음식 > 일식 > 기타 일식 음식점,650,647,620,504,478,501,498,553,559,499,629,699,627
화정3동,I20302,일식 카레/돈가스/덮밥,업종 음식 > 일식 > 일식 카레/돈가스/덮밥,650,647,620,504,478,501,498,553,559,499,629,699,627
화정3동,I20301,일식 회/초밥,업종 음식 > 일식 > 일식 회/초밥,650,647,620,504,478,501,498,553,559,499,629,699,627
화정3동,I20202,마라탕/훠궈,업종 음식 > 중식 > 마라탕/훠궈,910,864,896,829,896,856,841,921,945,874,875,909,862
화정3동,I20201,중국집,업종 음식 > 중식 > 중국집,910,864,896,829,896,856,841,921,945,874,875,909,862
화정3동,I20109,곱창 전골/구이,업종 음식 > 한식 > 곱창 전골/구이,374,346,404,432,441,402,343,354,305,295,272,316,328
화정3동,I20102,국/탕/찌개류,업종 음식 > 한식 > 국/탕/찌개류,755,686,620,536,531,520,555,638,588,509,521,596,660
화정3동,I20105,국수/칼국수,업종 음식 > 한식 > 국수/칼국수,458,436,438,408,492,554,558,648,556,445,482,495,516
화정3동,I20110,닭/오리고기 구이/찜,업종 음식 > 한식 > 닭/오리고기 구이/찜,374,346,404,432,441,402,343,354,305,295,272,316,328
화정3동,I20107,돼지고기 구이/찜,업종 음식 > 한식 > 돼지고기 구이/찜,"1,029","1,017","1,011",954,"1,014","1,034",899,979,"1,143","1,073","1,193",999,929
화정3동,I20101,백반/한정식,업종 음식 > 한식 > 백반/한정식,458,436,438,408,492,554,558,648,556,445,482,495,516
화정3동,I20108,소고기 구이/찜,업종 음식 > 한식 > 소고기 구이/찜,374,346,404,432,441,402,343,354,305,295,272,316,328
화정3동,I20104,전/부침개,업종 음식 > 한식 > 전/부침개,458,436,438,408,492,554,558,648,556,445,482,495,516
화정3동,I20112,해산물 구이/찜,업종 음식 > 한식 > 해산물 구이/찜,755,686,620,536,531,520,555,638,588,509,521,596,660
