농성2동,I20105,국수/칼국수,업종 음식 > 한식 > 국수/칼국수,농성2동,매출,567,526,640,622,534,663,583,634,646,646,712,815,676
농성2동,I20101,백반/한정식,업종 음식 > 한식 > 백반/한정식,분석영역,매출,846,853,846,862,843,889,918,855,869,966,944,"1,130","1,121"
농성2동,I20108,소고기 구이/찜,업종 음식 > 한식 > 소고기 구이/찜,분석영역,매출,"3,076","2,804","2,606","3,007","3,143","3,195","3,366","3,254","3,894","4,143","4,002","4,249",0
농성2동,I20112,해산물 구이/찜,업종 음식 > 한식 > 해산물 구이/찜,농성2동,매출,"1,080","1,219","1,254","1,279","1,290","1,093","1,373","1,392","1,419","1,423","1,479","1,575","1,455"
농성2동,I20111,횟집,업종 음식 > 한식 > 횟집,농성2동,매출,"1,878","1,702","1,822","1,618","1,832","1,692","1,824","2,015","1,920","2,214","1,912","2,604","2,227"
농성2동,S20699,그 외 기타 개인/가정용품 수리업,업종 수리·개인 > 기타 가정용품 수리 > 그 외 기타 개인/가정용품 수리업,분석영역,매출,"3,243","2,650","2,684","2,880","3,028","2,580",0,0,0,0,0,0,0
농성2동,S20401,모터사이클 수리업,업종 수리·개인 > 모터사이클 수리 > 모터사이클 수리업,분석영역,매출,206,286,225,189,356,382,0,0,0,0,0,0,0
농성2동,S20901,세탁소,업종 수리·개인 > 세탁 > 세탁소,분석영역,매출,408,467,500,593,554,484,430,373,395,502,543,464,454
농성2동,S20801,목욕탕/사우나,업종 수리·개인 > 욕탕·신체관리 > 목욕탕/사우나,농성2동,매출,762,"1,017",791,"1,546","1,395","1,578","1,668",760,820,845,746,976,"1,096"
농성2동,S20703,네일숍,업종 수리·개인 > 이용·미용 > 네일숍,분석영역,매출,184,206,228,209,232,239,219,203,204,226,203,204,207
농성2동,S20701,미용실,업종 수리·개인 > 이용·미용 > 미용실,농성2동,매출,439,486,511,496,479,402,528,393,416,415,390,349,386
농성2동,S20702,피부 관리실,업종 수리·개인 > 이용·미용 > 피부 관리실,농성2동,매출,138,79,294,110,109,129,117,141,123,152,129,136,107
농성2동,S20302,자동차 세차장,업종 수리·개인 > 자동차 수리·세차 > 자동차 세차장,분석영역,매출,0,0,0,0,0,392,320,499,521,490,617,678,692
농성2동,S20301,자동차 정비소,업종 수리·개인 > 자동차 수리·세차 > 자동차 정비소,농성2동,매출,"2,545","2,292","2,745","2,589","2,656","2,623","2,543","2,665","2,461","3,080","2,200","2,137","2,094"
농성2동,S20101,컴퓨터/노트북/프린터 수리업,업종 수리·개인 > 컴퓨터 수리 > 컴퓨터/노트북/프린터 수리업,농성2동,매출,15,479,200,47,117,139,268,195,258,225,109,131,331
농성2동,R10310,당구장,업종 예술·스포츠 > 스포츠 서비스 > 당구장,농성2동,매출,59,44,81,67,36,64,9,67,34,32,55,12,17
농성2동,R10407,노래방,업종 예술·스포츠 > 유원지·오락 > 노래방,분석영역,매출,405,659,641,534,556,523,565,563,568,573,545,570,541
농성2동,P10625,기타 기술/직업 훈련학원,업종 교육 > 기타 교육 > 기타 기술/직업 훈련학원,농성2동,매출,258,421,386,371,166,440,235,883,821,844,911,253,404
농성2동,P10603,요가/필라테스 학원,업종 교육 > 기타 교육 > 요가/필라테스 학원,분석영역,매출,"1,438","1,443","1,374","1,195","1,401","1,247","1,373","1,324","1,293","1,162","1,337","1,176","1,287"
농성2동,I10102,여관/모텔,업종 숙박 > 일반 숙박 > 여관/모텔,농성2동,매출,388,276,436,552,546,412,387,356,313,404,399,339,249
농성2동,M10501,광고 대행업,업종 과학·기술 > 광고 > 광고 대행업,분석영역,매출,"2,909","3,433","2,533","3,424","3,685","5,104","5,874","5,820","5,434","5,271","2,593",0,0
농성2동,M10504,광고물 설계/제작업,업종 과학·기술 > 광고 > 광고물 설계/제작업,분석영역,매출,608,124,626,746,856,782,204,250,830,438,290,"1,628",0
농성2동,M10303,법무사,업종 과학·기술 > 법무관련 > 법무사,농성2동,매출,732,"1,533",268,"1,123","1,123","1,217",435,572,572,572,804,833,833
농성2동,M10703,경영 컨설팅업,업종 과학·기술 > 본사·경영 컨설팅 > 경영 컨설팅업,분석영역,매출,343,615,968,671,504,444,330,465,350,378,705,426,368
농성2동,M11401,명함/간판/광고물 제작,업종 과학·기술 > 인쇄·제품제작 > 명함/간판/광고물 제작,분석영역,매출,342,354,308,439,497,492,679,462,504,0,0,0,0
농성2동,M10402,세무사,업종 과학·기술 > 회계·세무 > 세무사,분석영역,매출,846,"1,082",0,0,0,0,0,0,0,0,0,0,"1,036"
농성2동,Q10402,유사 의료업,업종 보건의료 > 기타 보건 > 유사 의료업,농성2동,매출,264,317,289,368,396,422,283,358,369,250,193,223,212
농성2동,Q10201,내과/소아과 의원,업종 보건의료 > 의원 > 내과/소아과 의원,분석영역,매출,"5,247","4,608","4,973","4,734","4,694","4,655","4,852","4,989","4,423","5,302","5,545","5,766","6,129"
농성2동,Q10211,한의원,업종 보건의료 > 의원 > 한의원,농성2동,매출,654,409,"1,050","1,407","1,371",87,"1,246","1,365",733,790,542,776,979
농성2동,N10703,복사업,업종 시설관리·임대 > 사무 지원 > 복사업,농성2동,매출,0,0,0,0,241,117,"1,767","1,265","1,380",0,790,"1,915",781
